age,income,months_at_company,num_products,web_visits,app_usage_hours,region,interaction_income_products,log_income,behavior_1,behavior_2,behavior_3,target_churn_binary,target_segment_multiclass,target_spend_regression,target_anomaly_binary
52,52772.15453734608,84,1,16,0.4194970852370651,East,52772.15453734608,10.873738954395993,6.24640144443125,-15.452785747332264,7.175175406246002,0,1,52349.39953976988,0
52,68796.33375953115,167,1,8,0.005053471510682603,East,68796.33375953115,11.13890573412265,2.548682493562632,-22.871535262493065,14.211135419074138,0,2,50113.10527173626,0
18,55875.05923422908,92,4,12,0.28419174020079635,West,223500.2369369163,10.930873392035739,8.237114295032287,-24.206811416924875,9.289611527220277,0,2,49959.11871851826,0
57,73381.97104246833,182,2,10,3.212933868764185,South,146763.94208493666,11.20343355830716,6.718284932251554,-23.744406674584656,18.9221529404164,0,2,57438.277593658226,0
39,43418.8111992756,167,3,3,0.11799446058021229,North,130256.4335978268,10.678648063952807,1.1790957901940442,-12.088371426368962,15.989577926803832,0,1,39409.357606692334,0
46,52165.15200945041,145,1,7,0.7991009019971659,West,52165.15200945041,10.8621699649101,4.838410634246182,-16.384873769577823,12.676220596516117,0,1,38435.59879650188,0
25,62399.623030848445,147,4,9,0.914554837843637,West,249598.49212339378,11.04131451316697,3.5632362021806614,-27.432208425920518,15.888709188577833,0,2,56565.95165900175,0
28,41417.08894559835,118,3,6,2.2586575024647035,North,124251.26683679505,10.631448851108365,3.941158888178196,-14.327380612280534,13.275587499992104,0,0,31638.641568593717,0
58,38149.80796878386,176,2,8,0.43671202828350725,South,76299.61593756772,10.549276003116287,4.857582712076704,-7.130782023105301,17.19884936847487,0,0,35348.729789858415,0
54,40559.718504699726,163,2,7,0.5558170031900532,West,81119.43700939945,10.610530698021547,2.2500324224013415,-10.841757684496589,17.023527095598396,0,0,32208.309114985976,0
31,38761.76574366617,160,2,9,0.02156825955344167,South,77523.53148733234,10.565189620789209,3.569804707020586,-13.524301886443158,17.733327807501933,0,0,24289.892513346043,0
47,57838.42881312991,175,1,8,3.496949379616665,East,57838.42881312991,10.965408692098714,5.015635332119345,-19.095638121116735,15.817164528422289,0,2,47596.31772938577,0
52,22477.879555481664,238,4,7,1.7354283995454494,South,89911.51822192666,10.020286973734898,5.197606350239638,-0.7768471799366836,20.931128469209604,0,0,12825.034577679015,1
38,26660.449605231395,47,1,7,0.4574381455911216,East,26660.449605231395,10.190936458002778,5.284323984691288,-6.41123220512211,6.246993853812387,0,0,19749.703809632076,0
54,77941.19738535894,192,1,6,3.2774023877345115,North,77941.19738535894,11.263709941686662,5.580167580682676,-28.859184870789477,23.120415347591443,0,2,75966.77326245545,1
22,39123.54918538734,174,5,9,0.13584164633406326,West,195617.74592693668,10.574479845631272,5.299168571545493,-15.958029083500902,13.391870530002219,0,0,33111.47036460153,0
36,53000.22276757622,103,1,13,0.6892381757801838,East,53000.22276757622,10.87805139568724,6.766206212159907,-19.37833428133663,13.47115085388288,0,1,42831.12714520894,0
31,27662.803731513075,121,0,10,1.2437855636943391,South,0.0,10.227843964200087,8.210581513155725,-7.679703751104233,11.974569192363086,0,0,16000.092220254948,0
43,51411.86401683914,163,1,8,1.056347587934211,West,51411.86401683914,10.84762424225724,4.562103015709322,-14.930672926135497,18.243024057036923,0,1,31771.203902896996,0
21,39214.89998477894,94,1,9,1.595914381708666,East,39214.89998477894,10.576812055210745,5.564596228299303,-15.729678460939832,6.764484948759876,0,0,27447.880946326237,0
42,26553.657527593787,145,2,12,0.5298677681408303,East,53107.31505518757,10.18692277716675,7.348033114613958,-7.5528361073250245,13.397785151607934,0,0,18369.806053930934,0
62,70053.8065634707,42,2,13,2.1272439814488773,South,140107.6131269414,11.157018890952145,6.222184993550688,-23.499960690580025,6.069707102118712,0,2,51350.697029067225,0
59,67738.48590591307,111,2,14,0.779916061767354,East,135476.97181182614,11.123409774570636,8.256404135980583,-22.76457086808842,12.996770392691985,0,2,50731.51382389815,0
42,48389.678139289754,29,0,9,0.2008066503801797,North,0.0,10.787041808376316,3.7038593331429004,-15.612270309330945,2.3041709314238745,0,1,31231.711119036383,0
35,64991.285490168666,198,0,10,2.022928307568474,East,0.0,11.08200847050765,6.578659159247178,-26.123374095330316,19.61114313580587,0,2,50191.1959751021,0
57,78549.3903159074,124,2,11,3.6446561020515973,South,157098.7806318148,11.271482881921084,7.666832286575941,-26.018466564633844,11.483660029906812,0,2,53725.64483130988,0
25,61311.13899737134,17,5,6,0.679836533863001,West,306555.69498685666,11.02371681826108,3.860930201087296,-25.707702077187463,-0.9435943215554667,0,2,49982.5392604047,0
56,57195.19609264945,209,4,7,1.3361275596398712,South,228780.7843705978,10.954225189446761,4.131592321601193,-17.999890706278997,21.135065841074557,0,2,40608.38005160495,0
57,52984.24544724965,14,2,8,1.7462847588580974,South,105968.4908944993,10.877749892632751,5.997179348331547,-15.586493446610959,1.12507864801533,0,1,41340.63655270502,0
31,59742.46047288859,152,4,11,2.6714387050383688,West,238969.84189155436,10.997798277277651,4.816480087821446,-23.860267561421914,14.409360176330162,0,2,49880.35350244971,0
49,44541.209097655454,185,2,7,0.3309578632481921,East,89082.41819531091,10.704170086775536,3.098798012305513,-11.678993163488107,15.850452400067669,0,1,30096.3921347011,0
68,45850.4619625783,50,2,11,1.2658796147873002,North,91700.9239251566,10.733140553153554,5.023466009158374,-9.677655621832857,4.505170489747252,0,1,30421.869327849003,0
55,56763.370628187724,57,1,14,2.0227084656120184,South,56763.370628187724,10.946646513376008,7.434555844327705,-17.08843636583084,6.089486049123623,0,2,46661.57284832846,0
50,42892.02694760707,229,3,6,0.33307779680703825,South,128676.0808428212,10.666441235606346,2.961117230940926,-11.226314221909288,24.06508544198842,0,0,29442.732835054474,0
40,44513.004908097464,189,2,7,0.9593569343469077,North,89026.00981619493,10.703536670584828,3.6113836310643244,-15.510855426663365,19.216376123132854,0,1,32078.631604371683,0
32,50002.7999695246,104,2,7,0.9364453265673058,South,100005.5999390492,10.819834282232868,6.317418128877723,-18.217834986003417,7.250384789336882,0,1,37410.8565706715,0
50,67259.11325889603,39,3,10,2.7427464918974334,West,201777.33977668808,11.116307801426444,5.306060572357604,-23.172545142473357,3.345970150586189,0,2,59839.038789712475,0
42,33010.04369660529,183,1,10,2.2529376680629416,East,33010.04369660529,10.404567148584784,5.538471820766067,-7.579932565229731,20.195402378321283,0,0,35038.19703566272,0
34,61387.677540578916,96,0,10,0.39580476180507673,West,0.0,11.024964402472479,7.05590175433692,-24.234711369027817,8.474697249996755,0,2,44304.821411432335,0
50,61876.946192052055,36,2,5,0.3978101625680166,South,123753.89238410411,11.032902952985259,3.4897634123370773,-21.14295400509585,-0.393878746884186,0,2,44201.76920659498,0
64,61787.18013945213,114,1,12,1.9275255543042653,West,61787.18013945213,11.03145118081771,6.9742445970606255,-18.616912276704884,10.403046779467696,0,2,41840.63921119436,0
19,37898.80429685766,37,4,7,2.018376452151728,South,151595.21718743065,10.542674841677265,5.585394868916851,-14.321911681721911,2.5009679521501713,0,0,33505.829245199624,0
31,24609.775767335945,14,4,9,0.29566532829803815,East,98439.10306934378,10.110899031898485,3.5994044413792254,-7.3630548788275645,3.5878529476620313,0,0,22809.378330332587,0
57,58395.50708617133,155,1,15,0.7944531116325407,West,58395.50708617133,10.974994232400817,8.956622381767334,-17.66831974256556,16.850072012442997,0,2,52573.91978052302,0
57,52813.08176620943,123,3,9,2.6210759445860985,West,158439.2452986283,10.874514199730397,6.701059895117136,-12.665888211675417,16.10893129500831,0,1,52707.651272109106,0
68,65065.64952144698,83,2,8,0.1241281245911043,North,130131.29904289397,11.083152031816022,5.639712024531682,-18.83158626129389,8.883405292387534,0,2,51402.2091985571,0
56,39491.947579856926,159,2,8,0.7023547380140831,North,78983.89515971385,10.583852071369396,4.802328995503036,-7.004225048606584,20.978806401682174,0,0,24922.82455794747,0
68,61401.775643845416,238,1,10,1.5515181851418527,South,61401.775643845416,11.025194032997948,5.061485434149,-17.490507935459362,27.944882851759548,0,2,53787.642339873,0
23,65816.18168329117,73,1,8,2.211618528677726,West,65816.18168329117,11.094621009317958,5.856415231577678,-28.07437096041402,8.517703107930256,0,2,48186.44173489536,0
23,48570.35418425974,102,2,12,1.5861676107198792,East,97140.70836851948,10.790768627556556,5.239758509388059,-20.442781773827967,12.09953610796673,0,1,31992.671035779018,0
20,56253.94254897225,81,1,11,0.7600531383692142,East,56253.94254897225,10.93763140737,6.488691135973879,-25.667136352263032,10.026795475534348,0,1,52524.274640486954,0
24,55729.49686286142,83,2,8,7.233329155236999,North,111458.99372572284,10.92826485240263,6.658302737755427,-23.7035698888922,9.768315237516967,0,1,32782.42852849307,0
68,37677.957064555245,44,3,12,0.06362921475512084,North,113033.87119366573,10.536830509188475,6.347719319455472,-5.937823005449549,2.631673507923174,0,0,35456.87611221235,0
25,57966.44903426911,68,2,10,1.0240702896300045,North,115932.89806853823,10.967619657226775,5.25240853478264,-24.642043249318448,6.432888236176354,0,2,48510.51463314958,0
59,74337.4751135152,48,1,11,1.0701932574839104,East,74337.4751135152,11.2163704792378,7.429718692950989,-24.840600887520818,4.359096742971215,0,2,56936.89447860739,0
69,50333.059018139546,57,2,8,0.41124316818398576,East,100666.11803627909,10.826417377143363,4.703343876205118,-11.700586275425206,7.846281626417202,0,1,43008.93412699636,0
32,28086.12592022514,75,3,8,1.2270707401576648,East,84258.37776067542,10.24303099389859,5.289676182465496,-8.232997827326717,8.611536679349477,0,0,25146.207061499026,0
64,39691.602036289856,22,1,10,0.37280244141851987,South,39691.602036289856,10.58889490868864,5.222223039557005,-7.466725862538057,2.568041063585259,0,0,27812.919301514034,0
46,23308.558267225588,132,2,8,0.8788951632866167,West,46617.116534451176,10.056575879719116,5.438402809881919,-2.936231574955453,10.756036515422414,0,0,16597.11464535167,0
50,69353.91693569097,209,0,6,0.8474852747142161,South,0.0,11.146977904835689,2.9211147282534524,-24.978852335234617,19.866368291249202,0,2,68677.99323003268,1
69,61461.57944492142,200,3,8,2.2250166316218998,West,184384.73833476426,11.026167534100143,3.522172214573314,-15.481312440569033,18.869725426224726,0,2,53260.93686970489,0
47,42479.460924982726,46,1,20,4.286354435457655,West,42479.460924982726,10.656775965745439,10.787501381211131,-10.851688340566964,8.678745257786389,0,0,44933.25078425141,0
56,28729.101170465954,187,3,9,0.3400559312013658,West,86187.30351139785,10.265665866084213,4.005778407267696,-5.784311135691848,18.27716901578006,0,0,21909.775264025364,0
44,37500.575626362646,162,3,13,7.154586337155938,North,112501.72687908795,10.532111561877029,6.381051840227611,-10.422898943298708,14.493312776183986,0,0,26668.985827709912,0
53,40425.84551454279,11,2,9,4.228048514574022,West,80851.69102908557,10.607224599861526,5.784308842526351,-8.821303876451742,1.4106559200119588,0,0,34541.70532103886,0
46,51641.11398530088,31,1,20,0.17927908865395611,North,51641.11398530088,10.852073416867734,8.702249401421106,-16.469944966555072,3.664104383278919,0,1,38572.54837290735,0
55,51136.3901479757,139,2,13,3.6518799530484167,West,102272.7802959514,10.84225165871151,7.318536257227166,-15.137209948194648,13.62392625212581,1,1,41718.28717292358,0
50,70121.47963060554,120,2,7,1.2471591624633374,South,140242.95926121107,11.15798444021878,3.919387587479017,-26.731517037243904,14.953316928422485,0,2,51521.76066805159,0
54,39608.67713452936,56,3,13,3.1674067940933375,South,118826.03140358807,10.586803492798209,6.78703321072781,-8.194616545722122,7.984022407472881,0,0,31177.771253814324,0
44,27377.18218469107,38,4,9,4.368058051268649,West,109508.72873876429,10.217465178451032,5.973783751191282,-4.5492712165910945,2.4760874739070537,0,0,15673.080340686698,0
50,32645.32287286562,21,2,10,2.9375061998821077,South,65290.64574573124,10.393456873995031,5.706759289226304,-8.421665168791936,0.538527033241673,0,0,25195.245329697507,0
21,49654.62718330249,110,0,12,0.7734497089426728,South,0.0,10.812846861169156,5.225418510368444,-23.46323666124892,8.100198858722484,0,1,42244.37228020927,0
39,39069.828995813135,94,4,6,1.5190339286760453,West,156279.31598325254,10.573105811172713,2.7402377915829166,-11.292742755775599,16.669694116351316,0,0,32778.532425949954,0
19,45619.871817304615,138,5,11,0.9375889710300258,West,228099.35908652307,10.728098686042774,6.454577326689102,-18.128149595223835,12.526747442903558,0,1,39381.13516950448,0
27,43189.496295208344,154,5,15,0.6846195914301891,North,215947.48147604172,10.673352603353939,8.168398154922055,-16.26707169847177,15.420185306881931,0,1,31038.611105358108,0
22,64853.576805577744,219,2,5,0.43294367561836805,South,129707.15361115549,11.07988734328263,5.120406079839039,-26.15954570851037,20.980697230249277,0,2,50968.421974742,0
27,41195.51469361517,136,1,10,0.8737722916313662,South,41195.51469361517,10.626084662751387,4.559594203626888,-14.772959196043528,11.076697083419466,0,0,27444.69073707442,0
50,44339.86884578285,231,3,1,2.459628622799589,West,133019.60653734853,10.699639525244928,1.0236093972025306,-12.427254843281563,25.777405348841427,0,1,38870.507997852,0
55,60759.25371738164,8,1,10,2.787067145420533,East,60759.25371738164,11.014674674168539,5.121672500417716,-18.842219710513884,1.7764418445203163,0,2,59718.125983452366,0
30,41525.27133451886,188,2,15,4.755325614277802,North,83050.54266903772,10.634057468705032,7.872774977680365,-16.000310571685137,18.29790075078669,0,0,32635.351871952967,0
48,56348.18561685527,72,3,10,0.5150388163533922,North,169044.5568505658,10.939305320490893,4.424659967115077,-19.213697942503853,3.5332421827611804,0,2,42492.790257042914,0
64,54972.278930326385,119,2,10,1.5764377494812813,East,109944.55786065277,10.914584317705499,4.612336869270208,-15.945392283415217,11.655011765863385,0,1,32174.771501946692,0
53,52126.487884416194,34,2,9,1.7751720691818114,North,104252.97576883239,10.86142850323887,5.208913643733566,-14.686581477207703,4.413294958362651,0,1,38494.05224239662,0
62,32984.05425940265,144,3,11,0.31855086361360674,North,98952.16277820794,10.403779519407292,4.974157690984463,-3.1674705364141817,12.363013552093642,0,0,30141.043112796728,0
41,68446.61336782905,105,3,6,0.6856474841607388,South,205339.84010348713,11.13380935349304,2.708503170820378,-25.44292921382231,12.367808996730261,0,2,56441.81128644052,0
69,83310.25694874671,141,3,10,0.6284111754632042,South,249930.77084624014,11.330326953212749,4.5599745415514645,-27.621822580137138,16.501755608254108,0,2,71231.28862082658,1
32,50132.42207401092,87,1,5,6.393434369662145,West,50132.42207401092,10.822423224949361,3.773895024454161,-20.7421234165629,9.671122490898417,0,1,49002.0080489605,0
46,34304.67689944437,204,2,12,4.768709902295434,West,68609.35379888874,10.44303697661232,7.213884930963016,-6.438008135103852,18.47764976164886,0,0,25545.574758577357,0
25,50436.54062487534,219,2,12,2.587002966926576,North,100873.08124975068,10.828471203763254,9.100359629026237,-23.083175245323964,20.627725840321048,0,1,35780.14873023869,0
22,64847.90210878999,150,4,9,0.9603652479066048,East,259391.60843515996,11.079799839318314,5.2044434281652725,-27.94945706794652,15.948673621062753,0,2,55726.188689112,0
46,40772.18486426589,224,2,10,0.45993410720099664,West,81544.36972853178,10.61575538437657,5.778150596243593,-11.79023723351013,24.69848676809324,0,0,33065.957351569836,0
64,48066.51223822716,155,1,13,3.714769329060286,West,48066.51223822716,10.780341002362777,5.660924075277545,-11.59664950095795,14.547854731669263,0,1,33216.36722429231,0
21,55109.81204618212,64,2,7,0.46805149872647817,East,110219.62409236425,10.917083056350364,3.628788808049566,-23.93507482174846,6.224387233866928,0,1,37900.78189362829,0
29,68045.71778308887,2,4,11,1.1070380170841072,North,272182.8711323555,11.127935078591715,5.11363866025719,-28.20117765987067,-1.1531092455241705,0,2,58958.63495816965,0
62,61631.355996340615,109,2,13,0.4217003861094335,North,123262.71199268123,11.028926045926488,6.9625426678958515,-17.00542479321832,10.230565434768028,0,2,50237.9719588444,0
19,62253.01954298393,225,3,14,5.324088113265439,West,186759.05862895178,11.038962319865142,9.52321338449711,-27.30183178307312,25.101142160378053,0,2,43697.17927021958,0
44,43605.97164985362,26,2,5,0.06398803301465635,North,87211.94329970724,10.682949384404536,2.5948138471617366,-12.988590228091622,2.5361333988453345,0,1,35759.03843261381,0
48,56028.784327608846,220,0,17,0.28737615589926774,North,0.0,10.933620843511687,8.438457067650628,-18.948702917148324,19.899337858195288,0,2,39258.08378396348,0
68,39170.55009312306,83,1,13,2.172568973211151,West,39170.55009312306,10.575680470296854,7.059944281330183,-6.715883968309505,5.535535704933059,0,0,34686.38542325451,0
68,62682.89149827817,107,2,10,0.24633107115455738,West,125365.78299655634,11.04584382652079,4.788850655358605,-17.15929312332183,10.24263019031094,0,2,54841.16067830366,0
53,67268.29461178421,69,0,12,5.820026792207242,South,0.0,11.11644429930517,5.641819895635828,-22.921513200696552,9.84901209689329,0,2,58794.76707240008,0
53,58300.453531589344,97,0,8,0.5814797387175756,South,0.0,10.97336515158087,3.927877096220788,-17.937414186532266,7.630993074348428,0,2,48375.29753991942,0
43,44488.84119807777,212,2,11,3.763420865557352,North,88977.68239615553,10.70299367711513,5.609465451516709,-12.415859723348813,22.317564486042595,0,1,36949.920394251436,0
60,46944.09307937603,30,2,15,1.628299648700927,East,93888.18615875205,10.756712663715453,5.6331934298871245,-12.161802421705774,4.43664707347901,0,1,36862.88046422475,0
44,77097.74315993015,237,1,16,1.5081645089881044,South,77097.74315993015,11.252829287526762,8.662757553549254,-27.91454803360176,21.049250954084233,0,2,57454.063599422036,0
22,44739.343330647556,8,0,12,3.7042431027973697,North,0.0,10.708608557481053,5.493877980274677,-17.79970411336888,-1.1239719557239032,0,1,41976.324885580296,0
37,65749.91251175852,38,2,13,1.080097346967361,East,131499.82502351704,11.093613619419482,6.922890846462662,-25.508568474245376,2.7018521263537734,0,2,55964.48717523752,0
28,55083.37397327783,189,3,12,0.768184775068732,South,165250.12191983347,10.916603206835768,5.49483264014628,-21.52563560376446,20.049179677894855,0,1,40113.166883062266,0
27,44987.95327310236,81,0,6,0.3681273671884006,South,0.0,10.714150027870895,1.7916444239412113,-16.525658370448635,4.158463353774296,0,1,28147.26928921855,0
57,29830.264587958623,108,2,9,0.23416724184615506,North,59660.52917591725,10.303278747330625,5.296227580590215,-2.999911515509612,13.329878896500055,0,0,21128.924739070397,0
55,53174.0057088276,65,0,10,2.353659521413762,West,0.0,10.881324941423053,6.282105717027366,-13.90022117736619,4.481693031915996,0,1,49225.0587905722,0
23,51366.512999091836,67,0,9,0.20534269459536664,West,0.0,10.846741741054023,5.064593912187367,-21.815254965600335,5.635730033204213,0,1,43703.76806836419,0
25,77098.02007189,174,3,10,0.7513563861440061,East,231294.06021567,11.252832879220257,4.737448230674239,-35.412107007396955,13.040169847963751,0,2,63019.844261443024,0
40,37097.10956866253,90,2,7,0.7894593223264005,West,74194.21913732505,10.521294336359976,2.671992365147631,-11.446772746178246,7.757639469792853,1,0,36368.621118915005,0
64,84421.52887321677,95,3,12,1.6381972045111675,North,253264.5866196503,11.343577729492527,5.890785517747606,-29.680813014323107,12.75385472486652,0,2,57235.767557358835,0
43,55682.1579424489,72,2,9,0.48966451193764293,South,111364.3158848978,10.927415050407605,4.480953230183286,-20.569560953601304,5.204840308265006,0,2,44189.10292650447,0
63,55667.438318332366,43,1,12,2.7323597131243953,East,55667.438318332366,10.927150664640676,5.434684554169189,-15.70619727069189,7.211142359462638,0,2,50671.388853501514,0
60,41103.91798351655,187,2,8,0.3488141642363027,West,82207.8359670331,10.62385872400699,4.49877695537605,-9.77727728183254,15.409545021562922,0,0,27827.79283005264,0
29,54720.59461331703,46,1,10,2.334902879322718,South,54720.59461331703,10.90999541870883,7.189322438929341,-23.082067664001446,2.7463130773492272,0,1,39547.524269809175,0
43,57095.76392349819,200,3,18,2.8432736527088327,North,171287.29177049457,10.952485205913096,9.485106601282403,-19.30550052286135,20.00584792124819,0,2,44756.92683968774,0
30,64059.90937731315,125,2,6,0.3219832161815928,North,128119.8187546263,11.067574008508904,3.0696116643466484,-25.011458516232974,13.083889509055957,0,2,48681.004727966494,0
57,35325.16688612085,163,2,13,2.4864920487830586,South,70650.3337722417,10.472350931847892,9.115389152463518,-6.747334522033793,17.001852205368206,0,0,26371.00787266798,0
35,71101.71283682057,39,3,6,1.8762829619231824,North,213305.13851046172,11.171866706033095,4.24302269074459,-27.421064786231458,0.9938522621955053,0,2,57820.13363724678,0
42,55421.23285657969,220,1,9,3.111715688799129,North,55421.23285657969,10.922718063867475,5.705875166526839,-18.348069778969258,25.021591022603758,0,2,41608.28521605064,0
50,59123.43342960968,51,2,15,1.0699278467502038,South,118246.86685921936,10.98738262953809,7.237540486715256,-20.54127725266426,4.764315714947852,0,2,45691.19935718317,0
64,46685.86607742859,4,2,8,0.3995787003692465,West,93371.73215485718,10.751196744259895,5.140405267557016,-10.509851811361465,2.1948097574107277,0,1,33165.69748447639,0
57,36077.860425814244,121,2,8,3.6463051803345365,East,72155.72085162849,10.49343467158156,5.159117218405963,-7.334365034212778,10.622431009115544,0,0,27944.453001388705,0
60,51090.86941104931,80,0,7,2.3412832041012384,South,0.0,10.841361079425095,4.464687714141848,-13.253689873271188,8.691134409849651,0,1,41820.986372582345,0
29,52809.43324734827,77,1,13,0.03181304202334547,South,52809.43324734827,10.874445113724214,3.871945393002572,-20.905837305147564,6.949981205380986,0,1,42905.25933931224,0
61,29218.57597828264,212,2,4,4.205526910981799,West,58437.15195656528,10.28255994962988,4.306232119712126,-0.6411818544588315,23.267438647541283,1,0,20383.092168867777,0
53,61899.28107747687,179,1,7,4.449996076258792,East,61899.28107747687,11.033263844348001,4.982479472227763,-21.80254445855411,19.074875845357695,0,2,45844.88953586846,0
65,64947.86950844871,133,2,12,0.6584648909563413,North,129895.73901689742,11.081340219535322,5.553135552949607,-20.37723973223629,13.910742728389923,0,2,49993.497652201724,0
21,39055.0306426831,55,1,9,0.015103166572068168,West,39055.0306426831,10.572726972647422,5.38266864333958,-15.139907943870764,5.580018298622439,0,0,29305.449061788408,0
22,34661.21974591863,229,1,11,1.2062432161458378,East,34661.21974591863,10.453376754396448,6.2505920222678375,-12.770089993155961,19.52658245190606,0,0,22271.718662756568,0
54,45455.57934688548,20,2,8,3.674467487057183,South,90911.15869377097,10.72449084997876,6.05054717031666,-12.825142855638036,5.001442298556812,0,1,31597.76311929123,0
25,50358.42645479449,152,0,7,0.1993378818613818,East,0.0,10.826921241736729,2.833501315486278,-20.878401169092573,19.776408913535352,0,1,42935.074121409125,0
59,46037.43485126999,164,2,10,1.3392630484137615,West,92074.86970253997,10.737210145629213,4.867138752208797,-11.551622168100987,16.907399579292687,0,1,25068.925013418757,0
66,49086.232508438254,34,4,13,1.973861661132767,North,196344.93003375301,10.801333877487211,6.653205829141497,-12.307325712254961,2.019053314146114,0,1,42161.687000348706,0
45,53322.16546513874,122,0,15,0.21700094034657558,East,0.0,10.884107386092483,6.712632840385997,-18.25328254185013,11.676773796987856,0,1,44376.84695722475,0
48,29475.965919115566,109,1,3,1.0800790945120027,East,29475.965919115566,10.291330495661345,1.5436287032707399,-5.250583006644104,13.436609768605294,0,0,27994.843395757962,0
26,31200.565590451028,126,1,10,0.13949633579584134,South,31200.565590451028,10.348191501532336,5.797124811785493,-10.831639626999594,11.865286583296673,0,0,24631.314520015214,0
68,9165.833886152832,54,2,11,1.2250963478892136,East,18331.667772305664,9.123238142076225,5.09776846214009,8.296758665139532,8.44940151156516,0,0,13060.678348355397,1
46,64138.17842680208,162,1,9,0.8754052823926799,South,64138.17842680208,11.068795072887546,5.081081932169211,-22.53245914604639,17.041419260735868,0,2,55878.53662188237,0
31,50228.40530926174,211,1,8,0.46121101724849856,West,50228.40530926174,10.82433598846512,2.0462031963493548,-20.034299440593134,19.130147847518572,0,1,52242.39296413526,0
57,65717.76697197735,145,1,18,2.876806091890886,North,65717.76697197735,11.093124593667328,10.281133690404147,-21.185134608205807,16.508914497685375,0,2,64071.24724893507,0
58,32933.93006282912,133,1,13,0.7213893412031536,West,32933.93006282912,10.40225871422037,7.137357851378681,-5.0394574847663725,14.888589682063724,0,0,22313.14858794568,0
39,50366.110092997435,89,4,9,1.8050448759027589,East,201464.44037198974,10.827073809094816,4.561624823460606,-18.838595003424356,7.5544153758195085,0,1,56415.213509643065,0
28,53222.39759174902,146,1,6,2.3458557647368554,East,53222.39759174902,10.882234594094705,3.1302292903431836,-22.147395957641372,15.089475877388557,0,1,50309.33324283281,0
40,41573.26257754977,183,2,4,0.2951685674178601,South,83146.52515509955,10.635212513110924,3.0226940418149186,-15.464466656364888,15.828401032067662,0,0,32167.850320087204,0
18,26698.583022998107,53,2,14,0.19023974322240073,South,53397.166045996215,10.192365772680366,5.931006490735023,-8.850820822886808,5.366745406892261,0,0,15162.945842063607,0
63,76188.07004202735,50,1,7,0.011799044045154807,West,76188.07004202735,11.240960168289515,5.138149932940852,-25.787364508086704,6.195709269030445,0,2,58435.59960235072,0
54,70989.25011905076,72,2,10,0.547509810100102,West,141978.50023810152,11.170283737786356,5.075258576663794,-24.368290835846956,5.970893288582868,0,2,54812.17314648769,0
38,44271.01592411953,219,1,6,2.5388680409246023,West,44271.01592411953,10.698085473827899,3.200352353886629,-13.7407072835073,23.445827784722493,0,1,38334.174313876385,0
43,57653.41467754411,207,3,5,2.222661302301351,North,172960.24403263233,10.962204755123404,1.446911284063185,-21.22410891874261,20.36219566214976,0,2,41686.81525966576,0
63,42728.1398546466,173,3,15,3.081315116974215,South,128184.4195639398,10.662612995152394,9.073627076733212,-9.321245911087884,16.316097212394986,0,1,34019.13758542217,0
53,35068.94595462878,141,2,15,2.1444305022630505,West,70137.89190925757,10.465071287211456,8.224239888998106,-7.472115756269941,17.877371908811874,0,0,31588.31732155724,0
40,77408.92257435521,16,1,7,0.03642608827688365,South,77408.92257435521,11.256857331672174,4.136676789555192,-29.707504429505423,3.6225744275829763,0,2,57102.402538200506,0
18,25169.466778912974,214,3,9,0.7304625823974592,West,75508.40033673892,10.13338690311803,6.105382096957508,-8.483331541159512,16.571345320730373,0,0,19695.820428549694,0
68,45717.444545433274,212,6,11,0.008917293994926016,North,274304.66727259965,10.730235222764692,4.744551828664492,-9.745177143082566,23.804086783231398,0,1,32536.6349113373,0
57,51264.85740863351,13,2,11,0.0550753570362944,South,102529.71481726701,10.844760755643842,5.092376830124161,-12.707608529702881,1.4595608096724224,0,1,49915.3454062697,0
32,74768.5486803093,20,1,15,0.9767379437911827,South,74768.5486803093,11.222152603350972,6.8040277172871075,-32.73864478754941,2.7104694144915804,0,2,56439.45452119313,0
38,63448.82981354027,66,3,13,0.669443647306543,South,190346.48944062082,11.057989030317465,5.956949920424195,-23.489898589160653,5.748981067490175,0,2,52439.60907456656,0
64,24916.25338149022,227,2,14,1.2264457633528436,South,49832.50676298044,10.123275615751217,8.418452760548165,-0.37505874545225715,20.761867407403894,0,0,14354.771500960676,1
26,49958.74638448727,47,1,9,0.10267675415898747,North,49958.74638448727,10.818952871540532,5.335601636659664,-20.741025206023792,7.641758526840139,0,1,35924.33605917714,0
26,50315.90297546539,147,2,5,1.331190944812802,West,100631.80595093078,10.826076468653092,3.0137492913809214,-18.196214611091104,14.184110242049355,0,1,38463.66409526347,0
27,46574.924970508364,173,1,10,0.10081692475628923,North,46574.924970508364,10.748817584529325,5.587690976170994,-15.624906789912952,16.458040148665695,0,1,31025.19656778755,0
69,59297.13661295451,165,2,16,0.82664927060293,South,118594.27322590903,10.990316297360536,10.037840283246961,-13.833598860684763,13.6199852180503,0,2,48120.98937719077,0
43,28863.396083660344,122,3,13,0.6516249473776611,East,86590.18825098104,10.270329499821276,6.309150635624637,-6.286774864012353,13.49338097232313,0,0,15581.962345553347,0
58,43870.46131194995,54,1,10,0.3803035125673379,North,43870.46131194995,10.688996509535789,5.951422483210596,-10.672468093338985,3.4191492786714788,0,1,35331.29323800791,0
52,57182.28122319613,6,1,3,0.5608870198798718,East,57182.28122319613,10.953999360554374,2.2982648574187103,-17.60146266637758,-1.4972938148951918,1,2,46059.94948288254,0
